iter	Logloss	Accuracy
883	0.09181019879	0.9847207587
884	0.09172101704	0.9847207587
885	0.09158848738	0.9847207587
886	0.09153927084	0.9847207587
887	0.09147772213	0.9847207587
888	0.09146134981	0.9847207587
889	0.09134359309	0.9847207587
890	0.09125943293	0.9847207587
891	0.09117628809	0.9847207587
892	0.09112239733	0.9847207587
893	0.09097402547	0.9847207587
894	0.09092732831	0.9847207587
895	0.09086385752	0.9847207587
896	0.09077185153	0.9847207587
897	0.09068636227	0.9847207587
898	0.09044130547	0.9847207587
899	0.09033691846	0.9847207587
900	0.09029799335	0.9847207587
901	0.09028889951	0.9847207587
902	0.09025517761	0.9847207587
903	0.09025137059	0.9847207587
904	0.09024060926	0.9847207587
905	0.09022879709	0.9847207587
906	0.09010557693	0.9847207587
907	0.08990174219	0.9847207587
908	0.08985846191	0.9847207587
909	0.08976330212	0.9847207587
910	0.08975949408	0.9847207587
911	0.08960623203	0.9847207587
912	0.0895232585	0.9852476291
913	0.08942554994	0.9852476291
914	0.08930946722	0.9852476291
915	0.08930307454	0.9852476291
916	0.08895937587	0.9852476291
917	0.08888513211	0.9852476291
918	0.08883661286	0.9852476291
919	0.08877587777	0.9852476291
920	0.08866415886	0.9852476291
921	0.08857261306	0.9852476291
922	0.08844943131	0.9852476291
923	0.08844084997	0.9852476291
924	0.08838004707	0.9852476291
925	0.08824716844	0.9852476291
926	0.08823981804	0.9852476291
927	0.08814654086	0.9852476291
928	0.08810297311	0.9852476291
929	0.08799286082	0.9852476291
930	0.08797529908	0.9852476291
931	0.08791057661	0.9852476291
932	0.08784746572	0.9852476291
933	0.08782836061	0.9852476291
934	0.08778917597	0.9852476291
935	0.08766275972	0.9852476291
936	0.08759824223	0.9852476291
937	0.08756960409	0.9852476291
938	0.08751392991	0.9852476291
939	0.08743267307	0.9852476291
940	0.08741620616	0.9852476291
941	0.08737571906	0.9852476291
942	0.0871068076	0.9852476291
943	0.08706087186	0.9852476291
944	0.08702965829	0.9852476291
945	0.0868620895	0.9857744995
946	0.08676533357	0.9857744995
947	0.08674185235	0.9857744995
948	0.08666689765	0.9857744995
949	0.08657408818	0.9857744995
950	0.08647731964	0.9857744995
951	0.08644896441	0.9857744995
952	0.08637377782	0.9857744995
953	0.08631141253	0.9857744995
954	0.08625041073	0.9857744995
955	0.08606313615	0.9857744995
956	0.08597761299	0.9857744995
957	0.08594763934	0.9857744995
958	0.08587245552	0.9857744995
959	0.08583109542	0.9857744995
960	0.08578831911	0.9857744995
961	0.08576751328	0.9857744995
962	0.08575739138	0.9857744995
963	0.08566391292	0.9863013699
964	0.08561037669	0.9863013699
965	0.08560140621	0.9863013699
966	0.08556366355	0.9863013699
967	0.08550757501	0.9863013699
968	0.08547765687	0.9863013699
969	0.08540563521	0.9868282403
970	0.08537617587	0.9863013699
971	0.08524805666	0.9868282403
972	0.08517932632	0.9868282403
973	0.08507126496	0.9868282403
974	0.08497506923	0.9868282403
975	0.08484672554	0.9863013699
976	0.08476885132	0.9868282403
977	0.084754617	0.9868282403
978	0.08464069874	0.9868282403
979	0.08454876671	0.9868282403
980	0.08452248475	0.9868282403
981	0.08445207186	0.9868282403
982	0.08442975408	0.9868282403
983	0.08430505454	0.9868282403
984	0.08425104475	0.9868282403
985	0.08410055666	0.9868282403
986	0.08400443628	0.9863013699
987	0.0839438763	0.9863013699
988	0.08389974603	0.9863013699
989	0.08371806173	0.9868282403
990	0.08369835231	0.9868282403
991	0.08359935534	0.9868282403
992	0.08355446141	0.9868282403
993	0.08347224431	0.9868282403
994	0.08345795438	0.9868282403
995	0.08332847711	0.9863013699
996	0.08325759343	0.9863013699
997	0.08318731511	0.9863013699
998	0.08295777997	0.9863013699
999	0.08289423688	0.9868282403
