,urls
133,https://www.seek.com.au/job/37530444?type=standard
134,https://www.seek.com.au/job/37530424?type=standard
135,https://www.seek.com.au/job/37426709?type=standard
136,https://www.seek.com.au/job/37455050?type=standard
137,https://www.seek.com.au/job/37455051?type=standard
138,https://www.seek.com.au/job/37457009?type=standard
139,https://www.seek.com.au/job/37443920?type=standout
140,https://www.seek.com.au/job/37453785?type=standard
141,https://www.seek.com.au/job/37530078?type=standout
142,https://www.seek.com.au/job/37530029?type=standout
143,https://www.seek.com.au/job/37529778?type=standout
144,https://www.seek.com.au/job/37529779?type=standout
145,https://www.seek.com.au/job/37529777?type=standout
146,https://www.seek.com.au/job/37529624?type=standout
147,https://www.seek.com.au/job/37529571?type=standard
148,https://www.seek.com.au/job/37529379?type=standard
149,https://www.seek.com.au/job/37529354?type=standout
150,https://www.seek.com.au/job/37529357?type=standard
151,https://www.seek.com.au/job/37529471?type=standard
152,https://www.seek.com.au/job/37528606?type=standout
153,https://www.seek.com.au/job/37528317?type=standard
154,https://www.seek.com.au/job/37529166?type=standard
155,https://www.seek.com.au/job/37528194?type=standard
156,https://www.seek.com.au/job/37528191?type=standard
157,https://www.seek.com.au/job/37528073?type=standout
158,https://www.seek.com.au/job/37528100?type=standard
159,https://www.seek.com.au/job/37527906?type=standout
160,https://www.seek.com.au/job/37528654?type=standard
161,https://www.seek.com.au/job/37527598?type=standout
162,https://www.seek.com.au/job/37527484?type=standout
163,https://www.seek.com.au/job/37527482?type=standout
164,https://www.seek.com.au/job/37197696?type=standard
165,https://www.seek.com.au/job/37527289?type=standard
166,https://www.seek.com.au/job/37528221?type=standard
167,https://www.seek.com.au/job/37528289?type=standout
168,https://www.seek.com.au/job/37527077?type=standard
169,https://www.seek.com.au/job/37527964?type=standout
170,https://www.seek.com.au/job/37527784?type=standout
171,https://www.seek.com.au/job/37526663?type=standout
172,https://www.seek.com.au/job/37526284?type=standard
173,https://www.seek.com.au/job/37525823?type=standout
174,https://www.seek.com.au/job/37525557?type=standout
175,https://www.seek.com.au/job/37446277?type=standout
176,https://www.seek.com.au/job/37446276?type=standout
177,https://www.seek.com.au/job/37525465?type=standard
178,https://www.seek.com.au/job/37525345?type=standard
179,https://www.seek.com.au/job/37526230?type=standout
180,https://www.seek.com.au/job/37525156?type=standout
181,https://www.seek.com.au/job/37526162?type=standout
182,https://www.seek.com.au/job/37524787?type=standard
183,https://www.seek.com.au/job/37524786?type=standard
184,https://www.seek.com.au/job/37525226?type=standard
185,https://www.seek.com.au/job/37432860?type=standard
186,https://www.seek.com.au/job/37443593?type=standout
187,https://www.seek.com.au/job/37523831?type=standard
188,https://www.seek.com.au/job/37523719?type=standout
189,https://www.seek.com.au/job/37523642?type=standout
190,https://www.seek.com.au/job/37523548?type=standout
191,https://www.seek.com.au/job/37524304?type=standard
192,https://www.seek.com.au/job/37523073?type=standard
193,https://www.seek.com.au/job/37524313?type=standout
194,https://www.seek.com.au/job/37523887?type=standout
195,https://www.seek.com.au/job/37523398?type=standout
196,https://www.seek.com.au/job/37523244?type=standard
197,https://www.seek.com.au/job/37523387?type=standard
198,https://www.seek.com.au/job/37516243?type=standout
199,https://www.seek.com.au/job/37521506?type=standout
200,https://www.seek.com.au/job/37435413?type=standard
201,https://www.seek.com.au/job/37521879?type=standout
202,https://www.seek.com.au/job/37521111?type=standard
203,https://www.seek.com.au/job/37521108?type=standard
204,https://www.seek.com.au/job/37521581?type=standard
205,https://www.seek.com.au/job/37521060?type=standout
206,https://www.seek.com.au/job/37521124?type=standard
207,https://www.seek.com.au/job/37521120?type=standard
208,https://www.seek.com.au/job/37521119?type=standard
209,https://www.seek.com.au/job/37521116?type=standard
210,https://www.seek.com.au/job/37404756?type=standout
211,https://www.seek.com.au/job/37520690?type=standard
212,https://www.seek.com.au/job/37326303?type=standard
213,https://www.seek.com.au/job/37520327?type=standout
214,https://www.seek.com.au/job/37520326?type=standout
215,https://www.seek.com.au/job/37520308?type=standout
216,https://www.seek.com.au/job/37509390?type=standout
217,https://www.seek.com.au/job/37422044?type=standard
218,https://www.seek.com.au/job/37520161?type=standard
219,https://www.seek.com.au/job/37419450?type=standard
220,https://www.seek.com.au/job/37401799?type=standout
221,https://www.seek.com.au/job/37401221?type=standout
222,https://www.seek.com.au/job/37397839?type=standout
223,https://www.seek.com.au/job/37493529?type=standout
224,https://www.seek.com.au/job/37493528?type=standout
225,https://www.seek.com.au/job/37518774?type=standard
226,https://www.seek.com.au/job/37407826?type=standard
227,https://www.seek.com.au/job/37518548?type=standard
228,https://www.seek.com.au/job/37518452?type=standard
229,https://www.seek.com.au/job/37518291?type=standout
230,https://www.seek.com.au/job/37517421?type=standard
231,https://www.seek.com.au/job/37517090?type=standard
232,https://www.seek.com.au/job/37516365?type=standard
233,https://www.seek.com.au/job/37516227?type=standard
234,https://www.seek.com.au/job/37516226?type=standard
235,https://www.seek.com.au/job/37516213?type=standard
236,https://www.seek.com.au/job/37516109?type=standard
237,https://www.seek.com.au/job/37516096?type=standard
238,https://www.seek.com.au/job/37516095?type=standard
239,https://www.seek.com.au/job/37516022?type=standout
240,https://www.seek.com.au/job/37515970?type=standout
241,https://www.seek.com.au/job/37514713?type=standard
242,https://www.seek.com.au/job/37514790?type=standout
243,https://www.seek.com.au/job/37514670?type=standard
244,https://www.seek.com.au/job/37514535?type=standard
245,https://www.seek.com.au/job/37514451?type=standout
246,https://www.seek.com.au/job/37514448?type=standard
247,https://www.seek.com.au/job/37514083?type=standard
248,https://www.seek.com.au/job/37513689?type=standout
249,https://www.seek.com.au/job/37512832?type=standout
250,https://www.seek.com.au/job/37512433?type=standard
251,https://www.seek.com.au/job/37512504?type=standard
252,https://www.seek.com.au/job/37512505?type=standard
253,https://www.seek.com.au/job/37517469?type=standard
254,https://www.seek.com.au/job/37512111?type=standard
255,https://www.seek.com.au/job/37400217?type=standout
256,https://www.seek.com.au/job/37516420?type=standard
257,https://www.seek.com.au/job/37516684?type=standard
258,https://www.seek.com.au/job/37511074?type=standout
259,https://www.seek.com.au/job/37515237?type=standout
260,https://www.seek.com.au/job/37510825?type=standard
261,https://www.seek.com.au/job/37514827?type=standard
262,https://www.seek.com.au/job/37514789?type=standout
263,https://www.seek.com.au/job/37515203?type=standard
264,https://www.seek.com.au/job/37515168?type=standout
265,https://www.seek.com.au/job/37510076?type=standard
266,https://www.seek.com.au/job/37514457?type=standard
267,https://www.seek.com.au/job/37514371?type=standard
268,https://www.seek.com.au/job/37513165?type=standard
269,https://www.seek.com.au/job/37413656?type=standard
270,https://www.seek.com.au/job/37508880?type=standard
271,https://www.seek.com.au/job/37512148?type=standard
272,https://www.seek.com.au/job/37512123?type=standard
273,https://www.seek.com.au/job/37508135?type=standout
274,https://www.seek.com.au/job/37512140?type=standard
275,https://www.seek.com.au/job/37507968?type=standard
276,https://www.seek.com.au/job/37510393?type=standout
277,https://www.seek.com.au/job/37510705?type=standout
278,https://www.seek.com.au/job/37510375?type=standout
279,https://www.seek.com.au/job/37509189?type=standard
280,https://www.seek.com.au/job/37398889?type=standout
281,https://www.seek.com.au/job/37508985?type=standard
282,https://www.seek.com.au/job/37508566?type=standard
283,https://www.seek.com.au/job/37507540?type=standout
284,https://www.seek.com.au/job/37507527?type=standout
285,https://www.seek.com.au/job/37507258?type=standout
286,https://www.seek.com.au/job/37506987?type=standout
287,https://www.seek.com.au/job/37506720?type=standard
288,https://www.seek.com.au/job/37506125?type=standard
289,https://www.seek.com.au/job/37506102?type=standard
290,https://www.seek.com.au/job/37506079?type=standard
291,https://www.seek.com.au/job/37505801?type=standard
292,https://www.seek.com.au/job/37505780?type=standard
293,https://www.seek.com.au/job/37505690?type=standout
294,https://www.seek.com.au/job/37505452?type=standout
295,https://www.seek.com.au/job/37505400?type=standout
296,https://www.seek.com.au/job/37505126?type=standout
297,https://www.seek.com.au/job/37504737?type=standard
298,https://www.seek.com.au/job/37504389?type=standout
299,https://www.seek.com.au/job/37503782?type=standard
300,https://www.seek.com.au/job/37503755?type=standard
301,https://www.seek.com.au/job/37503490?type=standard
302,https://www.seek.com.au/job/37503480?type=standard
303,https://www.seek.com.au/job/37503129?type=standout
304,https://www.seek.com.au/job/37502878?type=standard
305,https://www.seek.com.au/job/37502821?type=standard
306,https://www.seek.com.au/job/37502469?type=standard
307,https://www.seek.com.au/job/37502463?type=standard
308,https://www.seek.com.au/job/37502202?type=standout
309,https://www.seek.com.au/job/37501762?type=standout
310,https://www.seek.com.au/job/37506201?type=standard
311,https://www.seek.com.au/job/37506200?type=standard
312,https://www.seek.com.au/job/37501446?type=standard
313,https://www.seek.com.au/job/37501491?type=standout
314,https://www.seek.com.au/job/37505871?type=standard
315,https://www.seek.com.au/job/37505855?type=standout
316,https://www.seek.com.au/job/37500697?type=standard
317,https://www.seek.com.au/job/37500695?type=standard
318,https://www.seek.com.au/job/37500693?type=standard
319,https://www.seek.com.au/job/37500694?type=standard
320,https://www.seek.com.au/job/37500696?type=standard
321,https://www.seek.com.au/job/37500692?type=standard
322,https://www.seek.com.au/job/37500368?type=standard
323,https://www.seek.com.au/job/37498226?type=standout
324,https://www.seek.com.au/job/37498225?type=standout
325,https://www.seek.com.au/job/37498169?type=standout
326,https://www.seek.com.au/job/37503560?type=standard
327,https://www.seek.com.au/job/37502548?type=standout
328,https://www.seek.com.au/job/37502549?type=standout
329,https://www.seek.com.au/job/37381099?type=standard
330,https://www.seek.com.au/job/37497546?type=standout
331,https://www.seek.com.au/job/37501194?type=standout
332,https://www.seek.com.au/job/37500057?type=standout
333,https://www.seek.com.au/job/37500266?type=standard
334,https://www.seek.com.au/job/37498190?type=standard
335,https://www.seek.com.au/job/37495914?type=standout
336,https://www.seek.com.au/job/37495372?type=standard
337,https://www.seek.com.au/job/37495416?type=standard
338,https://www.seek.com.au/job/37495406?type=standard
339,https://www.seek.com.au/job/37495377?type=standard
340,https://www.seek.com.au/job/37495108?type=standard
341,https://www.seek.com.au/job/37494541?type=standard
342,https://www.seek.com.au/job/37494139?type=standard
343,https://www.seek.com.au/job/37494130?type=standout
344,https://www.seek.com.au/job/37332508?type=standard
345,https://www.seek.com.au/job/37492793?type=standard
346,https://www.seek.com.au/job/37492326?type=standout
347,https://www.seek.com.au/job/37491598?type=standard
348,https://www.seek.com.au/job/37491576?type=standout
349,https://www.seek.com.au/job/37491365?type=standard
350,https://www.seek.com.au/job/37491271?type=standard
351,https://www.seek.com.au/job/37496060?type=standout
352,https://www.seek.com.au/job/37495632?type=standard
353,https://www.seek.com.au/job/37490818?type=standard
354,https://www.seek.com.au/job/37496112?type=standout
355,https://www.seek.com.au/job/37490349?type=standard
356,https://www.seek.com.au/job/37490219?type=standard
357,https://www.seek.com.au/job/37494909?type=standout
358,https://www.seek.com.au/job/37489986?type=standard
359,https://www.seek.com.au/job/37489983?type=standard
360,https://www.seek.com.au/job/37489579?type=standout
361,https://www.seek.com.au/job/37489569?type=standout
362,https://www.seek.com.au/job/37489561?type=standout
363,https://www.seek.com.au/job/37489536?type=standout
364,https://www.seek.com.au/job/37489226?type=standout
365,https://www.seek.com.au/job/37488774?type=standout
366,https://www.seek.com.au/job/37493447?type=standout
367,https://www.seek.com.au/job/37488677?type=standard
368,https://www.seek.com.au/job/37488453?type=standout
369,https://www.seek.com.au/job/37493357?type=standard
370,https://www.seek.com.au/job/37492755?type=standout
371,https://www.seek.com.au/job/37493592?type=standard
372,https://www.seek.com.au/job/37488123?type=standard
373,https://www.seek.com.au/job/37487984?type=standard
374,https://www.seek.com.au/job/37487849?type=standard
375,https://www.seek.com.au/job/37487768?type=standard
376,https://www.seek.com.au/job/37487256?type=standard
377,https://www.seek.com.au/job/37491751?type=standard
378,https://www.seek.com.au/job/37490721?type=standout
379,https://www.seek.com.au/job/37490500?type=standout
380,https://www.seek.com.au/job/37489064?type=standard
